dataset,n_subjects,n_records,n_tasks,modality of exp,type of exp,Type Subject,duration_hours_total,size_bytes,size,source,dataset_title,record_modality,nchans_set,sampling_freqs,license,doi,nemar_citation_count
ds005692,30,59,1,Multisensory,Attention,Healthy,0.0,99649236711,92.8 GB,openneuro,SpinalExpect_NonInvasive,eeg,"[{""val"": 25, ""count"": 59}]","[{""val"": 5000.0, ""count"": 59}]",CC0,doi:10.18112/openneuro.ds005692.v1.0.0,0.0
ds005697,51,51,1,Visual,Memory,Healthy,0.0,71461601517,66.6 GB,openneuro,PerceiveImagine,eeg,"[{""val"": 65, ""count"": 45}, {""val"": 69, ""count"": 6}]","[{""val"": 1000.0, ""count"": 50}]",CC0,doi:10.18112/openneuro.ds005697.v1.0.2,3.0
ds005752,123,1055,10,Multisensory,Other,Healthy,0.0,711534899143,662.7 GB,openneuro,The NIMH Healthy Research Volunteer Dataset,meg,"[{""val"": 305, ""count"": 240}, {""val"": 306, ""count"": 183}, {""val"": 304, ""count"": 123}, {""val"": 302, ""count"": 117}, {""val"": 303, ""count"": 110}, {""val"": 301, ""count"": 71}, {""val"": 382, ""count"": 59}, {""val"": 300, ""count"": 57}, {""val"": 378, ""count"": 20}, {""val"": 377, ""count"": 16}, {""val"": 379, ""count"": 16}, {""val"": 381, ""count"": 15}, {""val"": 380, ""count"": 15}, {""val"": 299, ""count"": 3}, {""val"": 387, ""count"": 1}, {""val"": 388, ""count"": 1}]","[{""val"": 1200.0, ""count"": 926}, {""val"": 4800.0, ""count"": 121}]",CC0,doi:10.18112/openneuro.ds005752.v2.1.0,
ds005776,11,46,5,Unknown,Unknown,Unknown,0.0,1286928698,1.2 GB,openneuro,Electrical_Thermal_FingerTapping_2015,fnirs,"[{""val"": 102, ""count"": 46}]","[{""val"": 50.0, ""count"": 46}]",CC0,doi:10.18112/openneuro.ds005776.v1.0.1,
ds005777,14,113,2,Unknown,Unknown,Unknown,0.0,906782275,864.8 MB,openneuro,Electrical_Morphine_Placebo_2018,fnirs,"[{""val"": 66, ""count"": 113}]","[{""val"": 25.0, ""count"": 113}]",CC0,doi:10.18112/openneuro.ds005777.v1.0.1,
ds005779,19,250,16,Other,Clinical/Intervention,Healthy,0.0,95206991257,88.7 GB,openneuro,Real-time personalized brain state-dependent TMS in healthy adults,eeg,"[{""val"": 67, ""count"": 235}, {""val"": 64, ""count"": 14}, {""val"": 70, ""count"": 1}]","[{""val"": 5000.0, ""count"": 250}]",CC0,doi:10.18112/openneuro.ds005779.v1.0.1,
ds005795,34,39,2,Auditory,Learning,Healthy,0.0,6887944978,6.4 GB,openneuro,MULTI-CLARID (Multimodal Category Learning and Resting-state Imaging Data),eeg,"[{""val"": 72, ""count"": 39}]","[{""val"": 500.0, ""count"": 39}]",CC0,doi:10.18112/openneuro.ds005795.v1.0.0,
ds005810,31,305,2,Visual,Perception,Healthy,0.0,191777285350,178.6 GB,openneuro,NOD-MEG,meg,"[{""val"": 409, ""count"": 285}, {""val"": 378, ""count"": 20}]","[{""val"": 1200.0, ""count"": 305}]",CC0,doi:10.18112/openneuro.ds005810.v2.0.0,
ds005811,19,448,1,Visual,Perception,Healthy,0.0,17432462486,16.2 GB,openneuro,NOD-EEG,eeg,"[{""val"": 64, ""count"": 440}, {""val"": 66, ""count"": 8}]","[{""val"": 500.0, ""count"": 288}, {""val"": 1000.0, ""count"": 160}]",CC0,doi:10.18112/openneuro.ds005811.v1.0.9,
ds005815,20,103,3,Multisensory,Perception,Healthy,0.0,8155837338,7.6 GB,openneuro,"A Human EEG
Dataset for Multisensory Perception and Mental
Imagery",eeg,"[{""val"": 31, ""count"": 103}]","[{""val"": 1000.0, ""count"": 103}]",CC0,doi:10.18112/openneuro.ds005815.v2.0.1,
ds005841,48,288,6,Visual,Perception,Healthy,0.0,7889278693,7.3 GB,openneuro,EEG Experiment measuring ERPs in VR,eeg,[],"[{""val"": 512.0, ""count"": 288}]",CC0,doi:10.18112/openneuro.ds005841.v1.0.0,
ds005857,29,110,1,Unknown,Unknown,Unknown,0.0,305355180585,284.4 GB,openneuro,ltpDelayRepFRReadOnly,eeg,"[{""val"": 137, ""count"": 110}]","[{""val"": 2048.0, ""count"": 110}]",CC0,doi:10.18112/openneuro.ds005857.v1.0.0,
ds005863,127,357,4,Multisensory,Other,Healthy,0.0,11371789699,10.6 GB,openneuro,Cognitive Electrophysiology in Socioeconomic Context in Adulthood,eeg,"[{""val"": 30, ""count"": 357}]","[{""val"": 500.0, ""count"": 357}]",CC0,doi:10.18112/openneuro.ds005863.v2.0.0,
ds005866,60,60,1,Visual,Attention,Healthy,0.0,3837193012,3.6 GB,openneuro,Flankers-NEAR,eeg,"[{""val"": 32, ""count"": 60}]","[{""val"": 500.0, ""count"": 60}]",CC0,doi:10.18112/openneuro.ds005866.v1.0.1,
ds005868,48,48,1,Visual,Attention,Healthy,0.0,3146044984,2.9 GB,openneuro,Flankers-FAR,eeg,"[{""val"": 32, ""count"": 48}]","[{""val"": 500.0, ""count"": 48}]",CC0,doi:10.18112/openneuro.ds005868.v1.0.1,
ds005872,1,1,1,Visual,Attention,Healthy,0.0,41874965,39.9 MB,openneuro,EEGEyeNet Dataset,eeg,"[{""val"": 129, ""count"": 1}]","[{""val"": 500.0, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds005872.v1.0.0,
ds005873,125,5654,1,Other,Clinical/Intervention,Epilepsy,0.0,47635473156,44.4 GB,openneuro,SeizeIT2,"eeg, emg","[{""val"": 2, ""count"": 2850}, {""val"": 1, ""count"": 2804}]","[{""val"": 256.0, ""count"": 5654}]",CC0,doi:10.18112/openneuro.ds005873.v1.1.0,
ds005876,29,29,1,Auditory,Memory,Healthy,0.0,7654276844,7.1 GB,openneuro,Song Familiarity,eeg,"[{""val"": 32, ""count"": 29}]","[{""val"": 1000.0, ""count"": 29}]",CC0,doi:10.18112/openneuro.ds005876.v1.0.1,
ds005907,53,53,1,Visual,Learning,Alcohol,0.0,6062770483,5.6 GB,openneuro,EEG: RL Task (3-Armed Bandit) with alcohol cues in hazardous drinkers and ctls,eeg,"[{""val"": 58, ""count"": 13}, {""val"": 57, ""count"": 13}, {""val"": 56, ""count"": 11}, {""val"": 55, ""count"": 6}, {""val"": 59, ""count"": 4}, {""val"": 54, ""count"": 2}, {""val"": 52, ""count"": 1}, {""val"": 53, ""count"": 1}, {""val"": 33, ""count"": 1}, {""val"": 61, ""count"": 1}]","[{""val"": 500.0, ""count"": 53}]",CC0,doi:10.18112/openneuro.ds005907.v1.0.0,
ds005929,7,7,1,Unknown,Unknown,Unknown,0.0,71847616,68.5 MB,openneuro,Motion-Yucel2014,fnirs,"[{""val"": 28, ""count"": 7}]","[{""val"": 50.0, ""count"": 7}]",CC0,doi:10.18112/openneuro.ds005929.v1.0.1,
ds005930,12,36,1,Unknown,Unknown,Unknown,0.0,319015113,304.2 MB,openneuro,BallSqueezingHD_Gao2023,fnirs,"[{""val"": 200, ""count"": 36}]","[{""val"": 8.719308035714286, ""count"": 36}]",CC0,doi:10.18112/openneuro.ds005930.v1.0.1,
ds005931,8,16,1,Visual,Motor,Epilepsy,0.0,857380965,817.7 MB,openneuro,Visuomotor_task,ieeg,"[{""val"": 128, ""count"": 12}, {""val"": 112, ""count"": 2}, {""val"": 110, ""count"": 2}]","[{""val"": 1000.0, ""count"": 16}]",CC0,doi:10.18112/openneuro.ds005931.v1.0.0,
ds005932,29,29,1,Visual,Other,Healthy,0.0,2446718661,2.3 GB,openneuro,PWIe,eeg,"[{""val"": 32, ""count"": 29}]","[{""val"": 500.0, ""count"": 29}]",CC0,doi:10.18112/openneuro.ds005932.v1.0.0,
ds005935,21,64,1,Unknown,Unknown,Unknown,0.0,774469713,738.6 MB,openneuro,Mirror Neuron Study,fnirs,"[{""val"": 120, ""count"": 64}]","[{""val"": 25.0, ""count"": 63}, {""val"": 25.000000000000004, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds005935.v1.0.0,
ds005946,39,39,1,Visual,Perception,Healthy,0.0,15923179540,14.8 GB,openneuro,ERC_CoG PROMENADE - WP2 - MetaImagery (Metaphor and Mental Imagery),eeg,"[{""val"": 60, ""count"": 39}]","[{""val"": 1000.0, ""count"": 39}]",CC0,doi:10.18112/openneuro.ds005946.v1.0.1,
ds005953,2,3,1,Visual,Perception,Surgery,0.0,605346653,577.3 MB,openneuro,iEEG_visual,ieeg,"[{""val"": 96, ""count"": 2}, {""val"": 118, ""count"": 1}]","[{""val"": 1525.9, ""count"": 2}, {""val"": 3051.76, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds005953.v1.0.0,
ds005960,41,41,1,Visual,Attention,Healthy,0.0,61945670760,57.7 GB,openneuro,General Info: inst-comp-eeg,eeg,"[{""val"": 63, ""count"": 41}]","[{""val"": 1000.0, ""count"": 41}]",CC0,doi:10.18112/openneuro.ds005960.v1.0.0,
ds005963,10,40,1,Unknown,Unknown,Unknown,0.0,244698664,233.4 MB,openneuro,FRESH Motor Dataset,fnirs,"[{""val"": 136, ""count"": 40}]","[{""val"": 8.928571428571429, ""count"": 40}]",CC0,doi:10.18112/openneuro.ds005963.v1.0.0,
ds005964,17,17,1,Unknown,Unknown,Unknown,0.0,65461433,62.4 MB,openneuro,FRESH Audio Dataset,fnirs,"[{""val"": 66, ""count"": 17}]","[{""val"": 5.208333333333333, ""count"": 17}]",CC0,doi:10.18112/openneuro.ds005964.v1.0.0,
ds006012,21,193,2,Visual,Perception,Healthy,0.0,76309397809,71.1 GB,openneuro,A geometric shape regularity effect in the human brain: MEG dataset,meg,"[{""val"": 336, ""count"": 172}, {""val"": 333, ""count"": 1}]","[{""val"": 1000.0, ""count"": 173}]",CC0,doi:10.18112/openneuro.ds006012.v1.0.1,
ds006018,127,357,4,Multisensory,Other,Healthy,0.0,11372008786,10.6 GB,openneuro,Cognitive Electrophysiology in Socioeconomic Context in Adulthood: An EEG dataset,eeg,"[{""val"": 30, ""count"": 357}]","[{""val"": 500.0, ""count"": 357}]",CC0,doi:10.18112/openneuro.ds006018.v1.2.2,
ds006033,3,5,1,Visual,Other,Healthy,0.0,16449271220,15.3 GB,openneuro,Synchronous EEG and fMRI dataset on inner speech,eeg,"[{""val"": 66, ""count"": 5}]","[{""val"": 5000.0, ""count"": 5}]",CC0,doi:10.18112/openneuro.ds006033.v1.0.1,
ds006035,5,15,1,Tactile,Motor,Unknown,0.0,3295034095,3.1 GB,openneuro,somatomotor,meg,"[{""val"": 388, ""count"": 12}, {""val"": 387, ""count"": 3}]","[{""val"": 1004.01611328125, ""count"": 15}]",CC0,doi:10.18112/openneuro.ds006035.v1.0.0,
ds006036,88,88,1,Visual,Clinical/Intervention,Dementia,0.0,1125336677,1.0 GB,openneuro,"A complementary dataset of open-eyes EEG recordings in a photo-stimulation setting from: Alzheimer's disease, Frontotemporal dementia and Healthy subjects",eeg,"[{""val"": 19, ""count"": 88}]","[{""val"": 500.0, ""count"": 88}]",CC0,doi:10.18112/openneuro.ds006036.v1.0.6,
ds006040,28,392,10,Visual,Other,Healthy,0.0,185217929633,172.5 GB,openneuro,Sustained Attention Task (gradCPT) Dataset using simultaneous EEG-fMRI and DTI,eeg,"[{""val"": 64, ""count"": 391}]","[{""val"": 5000.0, ""count"": 391}]",CC0,doi:10.18112/openneuro.ds006040.v1.0.2,
ds006065,7,45,10,Other,Clinical/Intervention,Unknown,0.0,10343281171,9.6 GB,openneuro,TSS_iEEG,ieeg,"[{""val"": 168, ""count"": 15}, {""val"": 175, ""count"": 10}, {""val"": 82, ""count"": 5}, {""val"": 68, ""count"": 5}, {""val"": 181, ""count"": 5}, {""val"": 43, ""count"": 5}]","[{""val"": 500.0, ""count"": 45}]",CC0,doi:10.18112/openneuro.ds006065.v1.0.0,
ds006095,71,1182,9,Motor,Motor,Healthy,0.0,139411715731,129.8 GB,openneuro,Mind in Motion Older Adults Walking Over Uneven Terrain,eeg,"[{""val"": 284, ""count"": 1053}, {""val"": 310, ""count"": 115}, {""val"": 336, ""count"": 14}]","[{""val"": 500.0, ""count"": 1182}]",CC0,doi:10.18112/openneuro.ds006095.v1.0.0,
ds006104,24,56,3,Auditory,Perception,Healthy,0.0,46128446170,43.0 GB,openneuro,EEG dataset for speech decoding,eeg,"[{""val"": 61, ""count"": 53}, {""val"": 83, ""count"": 3}]","[{""val"": 2000.0, ""count"": 56}]",CC0,doi:10.18112/openneuro.ds006104.v1.0.1,
ds006107,166,167,1,Unknown,Unknown,Unknown,0.0,12778446176,11.9 GB,openneuro,iEEG_Neural_spatial_volatility,ieeg,"[{""val"": 128, ""count"": 30}, {""val"": 112, ""count"": 19}, {""val"": 104, ""count"": 7}, {""val"": 108, ""count"": 6}, {""val"": 118, ""count"": 6}, {""val"": 124, ""count"": 5}, {""val"": 102, ""count"": 5}, {""val"": 132, ""count"": 5}, {""val"": 100, ""count"": 5}, {""val"": 120, ""count"": 5}, {""val"": 106, ""count"": 5}, {""val"": 138, ""count"": 4}, {""val"": 130, ""count"": 4}, {""val"": 58, ""count"": 4}, {""val"": 140, ""count"": 3}, {""val"": 110, ""count"": 3}, {""val"": 116, ""count"": 3}, {""val"": 34, ""count"": 2}, {""val"": 86, ""count"": 2}, {""val"": 136, ""count"": 2}, {""val"": 150, ""count"": 2}, {""val"": 84, ""count"": 2}, {""val"": 114, ""count"": 2}, {""val"": 64, ""count"": 2}, {""val"": 126, ""count"": 2}, {""val"": 144, ""count"": 2}, {""val"": 72, ""count"": 2}, {""val"": 98, ""count"": 2}, {""val"": 48, ""count"": 1}, {""val"": 78, ""count"": 1}, {""val"": 68, ""count"": 1}, {""val"": 94, ""count"": 1}, {""val"": 80, ""count"": 1}, {""val"": 44, ""count"": 1}, {""val"": 134, ""count"": 1}, {""val"": 73, ""count"": 1}, {""val"": 70, ""count"": 1}, {""val"": 52, ""count"": 1}, {""val"": 109, ""count"": 1}, {""val"": 156, ""count"": 1}, {""val"": 88, ""count"": 1}, {""val"": 28, ""count"": 1}, {""val"": 74, ""count"": 1}, {""val"": 69, ""count"": 1}, {""val"": 38, ""count"": 1}, {""val"": 164, ""count"": 1}, {""val"": 82, ""count"": 1}, {""val"": 56, ""count"": 1}, {""val"": 96, ""count"": 1}, {""val"": 54, ""count"": 1}, {""val"": 133, ""count"": 1}, {""val"": 90, ""count"": 1}, {""val"": 46, ""count"": 1}, {""val"": 122, ""count"": 1}]","[{""val"": 1000.0, ""count"": 167}]",CC0,doi:10.18112/openneuro.ds006107.v1.0.0,
ds006126,5,90,6,Motor,Motor,Healthy,0.0,1159689297,1.1 GB,openneuro,TDCS Modulation of Visual Cortex in Motor Imagery,eeg,"[{""val"": 3, ""count"": 90}]","[{""val"": 5000.0, ""count"": 90}]",CC0,doi:10.18112/openneuro.ds006126.v1.0.0,
ds006136,13,14,1,,,,0.0,299778229,285.9 MB,openneuro,OWM-Dataset,ieeg,"[{""val"": 8, ""count"": 2}, {""val"": 7, ""count"": 2}, {""val"": 9, ""count"": 2}, {""val"": 12, ""count"": 2}, {""val"": 18, ""count"": 1}, {""val"": 6, ""count"": 1}, {""val"": 14, ""count"": 1}, {""val"": 17, ""count"": 1}, {""val"": 5, ""count"": 1}, {""val"": 11, ""count"": 1}]","[{""val"": 1000.0, ""count"": 14}]",CC0,doi:10.18112/openneuro.ds006136.v1.0.1,
ds006142,27,27,1,Visual,Memory,Healthy,0.0,26073650133,24.3 GB,openneuro,Essex EEG Movie Memory dataset,eeg,"[{""val"": 65, ""count"": 27}]","[{""val"": 2048.0, ""count"": 27}]",CC0,doi:10.18112/openneuro.ds006142.v1.0.2,
ds006159,61,61,1,Unknown,Unknown,Unknown,0.0,15404183606,14.3 GB,openneuro,Implicit Learning EEG (BioSemi),eeg,"[{""val"": 73, ""count"": 14}]","[{""val"": 1024.0, ""count"": 14}]",CC0,doi:10.18112/openneuro.ds006159.v1.0.0,
ds006171,36,104,3,Unknown,Unknown,Unknown,0.0,72833078851,67.8 GB,openneuro,"EEG data during three near-threshold visual detection tasks: a no-cue task, a noninformative cue task (50% validity), and an informative cue task (100% validity)",eeg,"[{""val"": 144, ""count"": 104}]","[{""val"": 1024.0, ""count"": 104}]",CC0,doi:10.18112/openneuro.ds006171.v1.0.0,
ds006222,69,70,1,,,,0.0,15825503728,14.7 GB,openneuro,MultisensoryFlickerHealthyYoungAdults_AllSubjectsRawData,eeg,"[{""val"": 40, ""count"": 70}]","[{""val"": 512.0, ""count"": 70}]",CC0,doi:10.18112/openneuro.ds006222.v1.0.1,
ds006233,108,347,1,Visual,Other,Surgery,0.0,18579703387,17.3 GB,openneuro,Picture naming,ieeg,"[{""val"": 128, ""count"": 245}, {""val"": 138, ""count"": 19}, {""val"": 136, ""count"": 19}, {""val"": 140, ""count"": 8}, {""val"": 110, ""count"": 6}, {""val"": 112, ""count"": 6}, {""val"": 150, ""count"": 5}, {""val"": 156, ""count"": 5}, {""val"": 134, ""count"": 4}, {""val"": 148, ""count"": 4}, {""val"": 130, ""count"": 4}, {""val"": 164, ""count"": 4}, {""val"": 96, ""count"": 3}, {""val"": 152, ""count"": 3}, {""val"": 144, ""count"": 3}, {""val"": 84, ""count"": 3}, {""val"": 118, ""count"": 3}, {""val"": 64, ""count"": 2}, {""val"": 58, ""count"": 1}]","[{""val"": 1000.0, ""count"": 347}]",CC0,doi:10.18112/openneuro.ds006233.v1.0.0,
ds006234,119,378,1,Auditory,Other,Unknown,0.0,47167316634,43.9 GB,openneuro,Auditory naming,ieeg,"[{""val"": 128, ""count"": 269}, {""val"": 138, ""count"": 14}, {""val"": 136, ""count"": 11}, {""val"": 112, ""count"": 9}, {""val"": 140, ""count"": 8}, {""val"": 164, ""count"": 8}, {""val"": 134, ""count"": 7}, {""val"": 110, ""count"": 6}, {""val"": 142, ""count"": 5}, {""val"": 156, ""count"": 5}, {""val"": 150, ""count"": 5}, {""val"": 132, ""count"": 4}, {""val"": 130, ""count"": 4}, {""val"": 148, ""count"": 4}, {""val"": 144, ""count"": 4}, {""val"": 152, ""count"": 3}, {""val"": 118, ""count"": 3}, {""val"": 96, ""count"": 3}, {""val"": 84, ""count"": 3}, {""val"": 64, ""count"": 2}, {""val"": 58, ""count"": 1}]","[{""val"": 1000.0, ""count"": 378}]",CC0,doi:10.18112/openneuro.ds006234.v1.0.0,
ds006260,76,366,1,Visual,Clinical/Intervention,Development,0.0,2908201731,2.7 GB,openneuro,Dataset of psychophysiological data from children with learning difficulties who strengthen reading and math skills through assistive technology,eeg,"[{""val"": 32, ""count"": 366}]","[{""val"": 256.0, ""count"": 366}]",CC0,doi:10.18112/openneuro.ds006260.v1.0.1,
ds006269,24,40,2,Resting State,Resting-state,Other,0.0,114536455305,106.7 GB,openneuro,Tethered EEG Recordings in Syngap1 rats,eeg,"[{""val"": 33, ""count"": 40}]","[{""val"": 1000.0, ""count"": 40}]",CC0,doi:10.18112/openneuro.ds006269.v1.0.0,
ds006317,2,64,2,Unknown,Motor,Healthy,0.0,56822054258,52.9 GB,openneuro,Chisco-2.0,eeg,"[{""val"": 127, ""count"": 64}]","[{""val"": 1000.0, ""count"": 64}]",CC0,doi:10.18112/openneuro.ds006317.v1.1.0,
ds006334,30,128,1,Multisensory,Memory,Unknown,0.0,178454548010,166.2 GB,openneuro,Neocortical and Hippocampal Theta Oscillations Track Audiovisual Integration and Replay of Speech Memories,meg,"[{""val"": 331, ""count"": 74}, {""val"": 332, ""count"": 54}]","[{""val"": 1000.0, ""count"": 128}]",CC0,doi:10.18112/openneuro.ds006334.v1.0.0,
ds006366,92,148,1,Sleep,Sleep,Healthy,0.0,6526725895,6.1 GB,openneuro,Mouse Sleep Staging Validation dataset (MSSV),eeg,"[{""val"": 3, ""count"": 71}, {""val"": 2, ""count"": 43}, {""val"": 5, ""count"": 34}]","[{""val"": 128.0, ""count"": 148}]",CC0,doi:10.18112/openneuro.ds006366.v1.0.1,
ds006367,52,52,1,Visual,Memory,Healthy,0.0,29810755955,27.8 GB,openneuro,Memory Reactivation Levels Remain Unaffected by Anticipated Interference,eeg,"[{""val"": 30, ""count"": 52}]","[{""val"": 1000.0, ""count"": 52}]",CC0,doi:10.18112/openneuro.ds006367.v1.0.1,
ds006370,56,56,1,Visual,Memory,Healthy,0.0,43035741246,40.1 GB,openneuro,Memory Reactivation Levels Remain Unaffected by Anticipated Interference Experiment 2 Dataset,eeg,"[{""val"": 30, ""count"": 56}]","[{""val"": 1000.0, ""count"": 56}]",CC0,doi:10.18112/openneuro.ds006370.v1.0.1,
ds006374,36,358,2,Unknown,Unknown,Unknown,0.0,33413497382,31.1 GB,openneuro,Expectation effects on repetition suppression in nociception,eeg,"[{""val"": 35, ""count"": 358}]","[{""val"": 2000.0, ""count"": 358}]",CC0,doi:10.18112/openneuro.ds006374.v1.0.0,
ds006377,115,690,6,Unknown,Unknown,Unknown,0.0,1480974514,1.4 GB,openneuro,InclusionStudy,fnirs,"[{""val"": 52, ""count"": 690}]","[{""val"": 10.172526041666666, ""count"": 643}, {""val"": 10.172526041666664, ""count"": 24}, {""val"": 10.172526041666668, ""count"": 21}, {""val"": 10.172526043256445, ""count"": 2}]",CC0,doi:10.18112/openneuro.ds006377.v1.0.2,
ds006386,30,180,1,,,,0.0,24666877908,23.0 GB,openneuro,PhysioMotion_Artifact,eeg,"[{""val"": 59, ""count"": 180}]","[{""val"": 1000.0, ""count"": 180}]",CC0,doi:10.18112/openneuro.ds006386.v1.0.1,
ds006392,1,1,1,Visual,Clinical/Intervention,Unknown,0.0,33603727,32.0 MB,openneuro,HED schema library for SCORE annotations example,ieeg,"[{""val"": 166, ""count"": 1}]","[{""val"": 512.0, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds006392.v1.0.1,
ds006394,33,60,2,Multisensory,Attention,Healthy,0.0,560818153,534.8 MB,openneuro,Electrophysiological markers of surprise-induced failures of visual and auditory awareness,eeg,"[{""val"": 16, ""count"": 60}]","[{""val"": 125.0, ""count"": 60}]",CC0,doi:10.18112/openneuro.ds006394.v1.0.3,
ds006434,66,118,5,Auditory,Attention,Healthy,0.0,110646361086,103.0 GB,openneuro,The auditory brainstem response to natural speech is not affected by selective attention,eeg,"[{""val"": 32, ""count"": 52}, {""val"": 2, ""count"": 28}, {""val"": 1, ""count"": 24}, {""val"": 3, ""count"": 14}]","[{""val"": 10000.0, ""count"": 52}, {""val"": 1000.0, ""count"": 28}, {""val"": 500.0, ""count"": 24}, {""val"": 25000.0, ""count"": 14}]",CC0,doi:10.18112/openneuro.ds006434.v1.2.0,
ds006437,9,63,5,Auditory,Clinical/Intervention,Healthy,0.0,4631684039,4.3 GB,openneuro,LIGHT Hypnotherapy,eeg,"[{""val"": 64, ""count"": 63}]","[{""val"": 256.0, ""count"": 63}]",CC0,doi:10.18112/openneuro.ds006437.v1.1.0,
ds006446,29,29,1,Unknown,Decision-making,Healthy,0.0,17285482171,16.1 GB,openneuro,Cueing the future to reduce temporal discounting,eeg,"[{""val"": 65, ""count"": 29}]","[{""val"": 2048.0, ""count"": 29}]",CC0,doi:10.18112/openneuro.ds006446.v1.0.0,
ds006459,17,17,1,Unknown,Unknown,Unknown,0.0,176977615,168.8 MB,openneuro,High-DensityvSparsefNIRS_WordColorStroop_Sparse_Anderson_2025,fnirs,"[{""val"": 120, ""count"": 17}]","[{""val"": 24.414062499999996, ""count"": 15}, {""val"": 24.414062499999993, ""count"": 1}, {""val"": 24.414062500000004, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds006459.v1.0.0,
ds006460,17,17,1,Unknown,Unknown,Unknown,0.0,482075463,459.7 MB,openneuro,High-DensityvSparsefNIRS_WordColorStroop_HD_Anderson_2025,fnirs,"[{""val"": 428, ""count"": 17}]","[{""val"": 17.438616071428573, ""count"": 15}, {""val"": 17.438616071428577, ""count"": 2}]",CC0,doi:10.18112/openneuro.ds006460.v1.0.0,
ds006465,20,80,1,Visual,Motor,Healthy,0.0,8768486080,8.2 GB,openneuro,"3M-CPSEED：An EEG-based Dataset for Chinese Pinyin Production in Overt, Silent-intended, and Imagined Speech",eeg,"[{""val"": 32, ""count"": 58}, {""val"": 126, ""count"": 19}, {""val"": 33, ""count"": 3}]","[{""val"": 500.0, ""count"": 80}]",CC0,doi:10.18112/openneuro.ds006465.v2.0.0,
ds006466,66,1257,6,Auditory,Attention,Healthy,0.0,126131448388,117.5 GB,openneuro,HeartBEAM: Older Adult Resting State and Auditory Oddball Task EEG Data,eeg,"[{""val"": 65, ""count"": 1257}]","[{""val"": 1000.0, ""count"": 1257}]",CC0,doi:10.18112/openneuro.ds006466.v1.0.1,
ds006468,24,189,4,Auditory,Perception,Healthy,0.0,108674320301,101.2 GB,openneuro,"MEG-SCANS - A comprehensive magnetoencephalography speech dataset with Stories, Chirps And Noisy Sentences.",meg,"[{""val"": 341, ""count"": 153}, {""val"": 347, ""count"": 7}, {""val"": 372, ""count"": 5}]","[{""val"": 1000.0, ""count"": 165}]",CC0,doi:10.18112/openneuro.ds006468.v1.1.2,
